question_id,article,paragraph,title,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TIV-121,102,2,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 102 de la Constitución, señale la afirmación correcta:",El delito debe cometerse En el ejercicio de las funciones gubernamentales.,El delito debe cometerse Antes del nombramiento.,El delito debe cometerse Después del cese exclusivamente.,El delito debe cometerse En cualquier circunstancia privada.,A,La Constitución exige conexión con el ejercicio de las funciones.,"Si la acusación fuere por traición o por cualquier delito contra la seguridad del Estado en el ejercicio de sus funciones, sólo podrá ser planteada por iniciativa de la cuarta parte de los miembros del Congreso, y con la aprobación de la mayoría absoluta del mismo.",misma_regla_con_un_elemento_sustituido,4,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-122,102,3,Título IV. Del Gobierno y de la Administración,2,permiso_prohibición_o_modalidad,seleccionar_correcta,¿Puede aplicarse la prerrogativa real de gracia a los supuestos del artículo 102?,"Sí, en todos los casos","No, no es aplicable","Sí, con autorización del Congreso",Sólo a los delitos contra la seguridad del Estado,B,El artículo 102.3 excluye la prerrogativa real de gracia.,La prerrogativa real de gracia no será aplicable a ninguno de los supuestos del presente artículo.,sustitución_controlada,5,98,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-123,102,3,Título IV. Del Gobierno y de la Administración,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 102 de la Constitución, señale la afirmación correcta:","La prerrogativa real de gracia Sí, en todos los casos.","La prerrogativa real de gracia Sí, con autorización del Congreso.","La prerrogativa real de gracia No, no es aplicable.",La prerrogativa real de gracia Sólo a los delitos contra la seguridad del Estado.,C,El artículo 102.3 excluye la prerrogativa real de gracia.,La prerrogativa real de gracia no será aplicable a ninguno de los supuestos del presente artículo.,misma_regla_con_un_elemento_sustituido,5,98,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-124,102,1,Título IV. Del Gobierno y de la Administración,3,fragmento_literal_o_concepto,seleccionar_correcta,La responsabilidad regulada en el artículo 102 es de naturaleza:,Política exclusivamente,Civil exclusivamente,Disciplinaria parlamentaria,Criminal,D,El artículo habla expresamente de responsabilidad criminal.,"La responsabilidad criminal del Presidente y los demás miembros del Gobierno será exigible, en su caso, ante la Sala de lo Penal del Tribunal Supremo.",sustitución_controlada,1,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-125,102,1,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 102 de la Constitución, señale la afirmación correcta:",La responsabilidad regulada es criminal.,La responsabilidad regulada es política exclusivamente.,La responsabilidad regulada es civil exclusivamente.,La responsabilidad regulada es disciplinaria parlamentaria.,A,El artículo habla expresamente de responsabilidad criminal.,"La responsabilidad criminal del Presidente y los demás miembros del Gobierno será exigible, en su caso, ante la Sala de lo Penal del Tribunal Supremo.",misma_regla_con_un_elemento_sustituido,1,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_inserción_plantilla,
CE-TIV-126,102,2,Título IV. Del Gobierno y de la Administración,3,procedimiento_o_forma,seleccionar_correcta,La iniciativa de la acusación especial debe ser:,Promovida por el Rey,Planteada por una fracción de miembros del Congreso,Iniciada de oficio por el Tribunal Supremo,Acordada por el Senado,B,La iniciativa corresponde a miembros del Congreso.,"Si la acusación fuere por traición o por cualquier delito contra la seguridad del Estado en el ejercicio de sus funciones, sólo podrá ser planteada por iniciativa de la cuarta parte de los miembros del Congreso, y con la aprobación de la mayoría absoluta del mismo.",sustitución_controlada,4,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-127,102,2,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 102 de la Constitución, señale la afirmación correcta:",La iniciativa debe ser Promovida por el Rey.,La iniciativa debe ser Iniciada de oficio por el Tribunal Supremo.,La iniciativa debe ser Planteada por una fracción de miembros del Congreso.,La iniciativa debe ser Acordada por el Senado.,C,La iniciativa corresponde a miembros del Congreso.,"Si la acusación fuere por traición o por cualquier delito contra la seguridad del Estado en el ejercicio de sus funciones, sólo podrá ser planteada por iniciativa de la cuarta parte de los miembros del Congreso, y con la aprobación de la mayoría absoluta del mismo.",misma_regla_con_un_elemento_sustituido,4,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-128,102,2,Título IV. Del Gobierno y de la Administración,4,regla_multiparámetro,seleccionar_correcta,¿Qué combinación es constitucionalmente correcta?,Iniciativa de una décima parte y mayoría simple,Iniciativa del Senado y mayoría de tres quintos,Iniciativa del Gobierno y aprobación del Tribunal Supremo,Iniciativa de una cuarta parte del Congreso y aprobación por mayoría absoluta,D,El artículo 102.2 combina cuarta parte y mayoría absoluta.,"Si la acusación fuere por traición o por cualquier delito contra la seguridad del Estado en el ejercicio de sus funciones, sólo podrá ser planteada por iniciativa de la cuarta parte de los miembros del Congreso, y con la aprobación de la mayoría absoluta del mismo.",sustitución_controlada,4,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-129,102,2,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 102 de la Constitución, señale la afirmación correcta:",La combinación correcta es iniciativa de una cuarta parte del Congreso y aprobación por mayoría absoluta.,La combinación correcta es iniciativa de una décima parte y mayoría simple.,La combinación correcta es iniciativa del Senado y mayoría de tres quintos.,La combinación correcta es iniciativa del Gobierno y aprobación del Tribunal Supremo.,A,El artículo 102.2 combina cuarta parte y mayoría absoluta.,"Si la acusación fuere por traición o por cualquier delito contra la seguridad del Estado en el ejercicio de sus funciones, sólo podrá ser planteada por iniciativa de la cuarta parte de los miembros del Congreso, y con la aprobación de la mayoría absoluta del mismo.",misma_regla_con_un_elemento_sustituido,4,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_inserción_plantilla,
CE-TIV-130,102,3,Título IV. Del Gobierno y de la Administración,3,consecuencia_jurídica,seleccionar_correcta,La exclusión de la gracia real alcanza:,Sólo a la traición,A todos los supuestos del artículo 102,Sólo a los delitos contra la seguridad del Estado,Sólo al Presidente del Gobierno,B,El apartado 3 dice «ninguno de los supuestos del presente artículo».,La prerrogativa real de gracia no será aplicable a ninguno de los supuestos del presente artículo.,sustitución_controlada,5,98,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-131,102,3,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 102 de la Constitución, señale la afirmación correcta:",La exclusión alcanza Sólo a la traición.,La exclusión alcanza Sólo a los delitos contra la seguridad del Estado.,La exclusión alcanza A todos los supuestos del artículo 102.,La exclusión alcanza Sólo al Presidente del Gobierno.,C,El apartado 3 dice «ninguno de los supuestos del presente artículo».,La prerrogativa real de gracia no será aplicable a ninguno de los supuestos del presente artículo.,misma_regla_con_un_elemento_sustituido,5,98,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-132,103,1,Título IV. Del Gobierno y de la Administración,2,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular los principios de actuación de la Administración Pública?,transparencia,participación,proporcionalidad,eficacia,D,«eficacia» aparece expresamente en el artículo 103.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",una_verdadera_y_tres_elementos_ajenos,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-133,103,1,Título IV. Del Gobierno y de la Administración,2,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular los principios de actuación de la Administración Pública?,jerarquía,participación,proporcionalidad,solidaridad,A,«jerarquía» aparece expresamente en el artículo 103.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",una_verdadera_y_tres_elementos_ajenos,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-134,103,1,Título IV. Del Gobierno y de la Administración,2,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular los principios de actuación de la Administración Pública?,proporcionalidad,descentralización,solidaridad,subsidiariedad,B,«descentralización» aparece expresamente en el artículo 103.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",una_verdadera_y_tres_elementos_ajenos,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-135,103,1,Título IV. Del Gobierno y de la Administración,2,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular los principios de actuación de la Administración Pública?,solidaridad,subsidiariedad,desconcentración,publicidad,C,«desconcentración» aparece expresamente en el artículo 103.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",una_verdadera_y_tres_elementos_ajenos,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-136,103,1,Título IV. Del Gobierno y de la Administración,2,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular los principios de actuación de la Administración Pública?,subsidiariedad,publicidad,transparencia,coordinación,D,«coordinación» aparece expresamente en el artículo 103.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",una_verdadera_y_tres_elementos_ajenos,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-137,103,1,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular los principios de actuación de la Administración Pública?,publicidad,eficacia,jerarquía,descentralización,A,«publicidad» no aparece expresamente en el artículo 103; las otras opciones sí.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",tres_elementos_reales_y_un_intruso,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-138,103,1,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular los principios de actuación de la Administración Pública?,jerarquía,transparencia,descentralización,desconcentración,B,«transparencia» no aparece expresamente en el artículo 103; las otras opciones sí.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",tres_elementos_reales_y_un_intruso,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-139,103,1,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular los principios de actuación de la Administración Pública?,descentralización,desconcentración,participación,coordinación,C,«participación» no aparece expresamente en el artículo 103; las otras opciones sí.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",tres_elementos_reales_y_un_intruso,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-140,103,1,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular los principios de actuación de la Administración Pública?,desconcentración,coordinación,eficacia,proporcionalidad,D,«proporcionalidad» no aparece expresamente en el artículo 103; las otras opciones sí.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",tres_elementos_reales_y_un_intruso,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-141,103,1,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular los principios de actuación de la Administración Pública?,solidaridad,coordinación,eficacia,jerarquía,A,«solidaridad» no aparece expresamente en el artículo 103; las otras opciones sí.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",tres_elementos_reales_y_un_intruso,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-142,103,3,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular las materias relativas a la función pública que regulará la ley?,el régimen electoral general,el estatuto de los funcionarios públicos,la organización del Poder Judicial,la financiación de los partidos políticos,B,«el estatuto de los funcionarios públicos» aparece expresamente en el artículo 103.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",una_verdadera_y_tres_elementos_ajenos,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-143,103,3,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular las materias relativas a la función pública que regulará la ley?,la organización del Poder Judicial,la financiación de los partidos políticos,el acceso a la función pública,la composición del Tribunal Constitucional,C,«el acceso a la función pública» aparece expresamente en el artículo 103.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",una_verdadera_y_tres_elementos_ajenos,1,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-144,103,3,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular las materias relativas a la función pública que regulará la ley?,la financiación de los partidos políticos,la composición del Tribunal Constitucional,la carrera militar,las peculiaridades del derecho a sindicación,D,«las peculiaridades del derecho a sindicación» aparece expresamente en el artículo 103.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",una_verdadera_y_tres_elementos_ajenos,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-145,103,3,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular las materias relativas a la función pública que regulará la ley?,el sistema de incompatibilidades,la composición del Tribunal Constitucional,la carrera militar,la iniciativa legislativa popular,A,«el sistema de incompatibilidades» aparece expresamente en el artículo 103.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",una_verdadera_y_tres_elementos_ajenos,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-146,103,3,Título IV. Del Gobierno y de la Administración,3,pertenencia_lista,seleccionar_correcta,¿Cuál de las siguientes opciones aparece expresamente en el artículo 103 de la Constitución al regular las materias relativas a la función pública que regulará la ley?,la carrera militar,las garantías para la imparcialidad,la iniciativa legislativa popular,el régimen electoral general,B,«las garantías para la imparcialidad» aparece expresamente en el artículo 103.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",una_verdadera_y_tres_elementos_ajenos,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-147,103,3,Título IV. Del Gobierno y de la Administración,4,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular las materias relativas a la función pública que regulará la ley?,el estatuto de los funcionarios públicos,el acceso a la función pública,la iniciativa legislativa popular,las peculiaridades del derecho a sindicación,C,«la iniciativa legislativa popular» no aparece expresamente en el artículo 103; las otras opciones sí.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",tres_elementos_reales_y_un_intruso,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-148,103,3,Título IV. Del Gobierno y de la Administración,4,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular las materias relativas a la función pública que regulará la ley?,el acceso a la función pública,las peculiaridades del derecho a sindicación,el sistema de incompatibilidades,el régimen electoral general,D,«el régimen electoral general» no aparece expresamente en el artículo 103; las otras opciones sí.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",tres_elementos_reales_y_un_intruso,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-149,103,3,Título IV. Del Gobierno y de la Administración,4,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular las materias relativas a la función pública que regulará la ley?,la organización del Poder Judicial,las peculiaridades del derecho a sindicación,el sistema de incompatibilidades,las garantías para la imparcialidad,A,«la organización del Poder Judicial» no aparece expresamente en el artículo 103; las otras opciones sí.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",tres_elementos_reales_y_un_intruso,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-150,103,3,Título IV. Del Gobierno y de la Administración,4,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular las materias relativas a la función pública que regulará la ley?,el sistema de incompatibilidades,la financiación de los partidos políticos,las garantías para la imparcialidad,el estatuto de los funcionarios públicos,B,«la financiación de los partidos políticos» no aparece expresamente en el artículo 103; las otras opciones sí.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",tres_elementos_reales_y_un_intruso,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-151,103,3,Título IV. Del Gobierno y de la Administración,4,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes opciones NO aparece expresamente en el artículo 103 al regular las materias relativas a la función pública que regulará la ley?,las garantías para la imparcialidad,el estatuto de los funcionarios públicos,la composición del Tribunal Constitucional,el acceso a la función pública,C,«la composición del Tribunal Constitucional» no aparece expresamente en el artículo 103; las otras opciones sí.,"La ley regulará el estatuto de los funcionarios públicos, el acceso a la función pública de acuerdo con los principios de mérito y capacidad, las peculiaridades del ejercicio de su derecho a sindicación, el sistema de incompatibilidades y las garantías para la imparcialidad en el ejercicio de sus funciones.",tres_elementos_reales_y_un_intruso,1,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-152,103,1,Título IV. Del Gobierno y de la Administración,2,finalidad_objetivo,seleccionar_correcta,¿Qué intereses sirve la Administración Pública?,Los intereses del Gobierno,Los intereses corporativos,Los intereses de la mayoría parlamentaria,Los intereses generales,D,El artículo 103.1 dispone que sirve los intereses generales.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",sustitución_controlada,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-153,103,1,Título IV. Del Gobierno y de la Administración,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 103 de la Constitución, señale la afirmación correcta:",La Administración Pública sirve Los intereses generales.,La Administración Pública sirve Los intereses del Gobierno.,La Administración Pública sirve Los intereses corporativos.,La Administración Pública sirve Los intereses de la mayoría parlamentaria.,A,El artículo 103.1 dispone que sirve los intereses generales.,"La Administración Pública sirve con objetividad los intereses generales y actúa de acuerdo con los principios de eficacia, jerarquía, descentralización, desconcentración y coordinación, con sometimiento pleno a la ley y al Derecho.",misma_regla_con_un_elemento_sustituido,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
