question_id,norm_code,norm_title,block,scope,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_pdf_url,source_retrieved_at
L5C-B-70-0228,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,1,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Son funciones de los Directores generales: Disponer cuanto concierne al régimen interno de los servicios de su dirección y resolver los respectivos expedientes, cuando no sea facultad privativa del Conseller, Secretario autonómico o Subsecretario.»",La regla figura en el artículo 69 de la Ley 5/1983.,La regla figura en el artículo 71 de la Ley 5/1983.,La regla figura en el artículo 68 de la Ley 5/1983.,La regla figura en el artículo 70 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 70, apartado 1.","Son funciones de los Directores generales: Disponer cuanto concierne al régimen interno de los servicios de su dirección y resolver los respectivos expedientes, cuando no sea facultad privativa del Conseller, Secretario autonómico o Subsecretario.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0229,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,2,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 70 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?",Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.,Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Resolver los recursos que se interpongan contra las Resoluciones de los Centros Directivos que estén bajo su dependencia y cuyos actos no agoten la vía administrativa.,"La responsabilidad penal y civil del President de la Generalitat y de los miembros del Consell se exigirá ante el Tribunal Superior de Justícia de la Comunitat Valenciana o, en su caso, ante el Tribunal Supremo.","La Administración de la Generalitat Valenciana se organiza en Consellerías o Departamentos, al frente de los cuales habrá un Conseller, miembro del Consell con funciones ejecutivas, sin perjuicio de lo dispuesto en el artículo 12.2.",A,La opción correcta reproduce una regla del artículo 70: «Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.».,Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.,una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0230,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,2,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 70, apartado 2?",Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Secretario autonómico o el Secretario autonómico encomiende a su incumbencia.,Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.,Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Subsecretario o el Secretario autonómico encomiende a su incumbencia.,Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Director general o el Secretario autonómico encomiende a su incumbencia.,B,La formulación correcta mantiene los elementos del texto legal: «Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.».,Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.,órgano_plazo_mayoría_o_modalidad_alterados,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0231,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,2,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura, señale la afirmación INCORRECTA:",Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Resolver los recursos que se interpongan contra las Resoluciones de los Centros Directivos que estén bajo su dependencia y cuyos actos no agoten la vía administrativa.,"Bajo la directa dependencia del President y de cada Conseller, se creará la Subsecretaría, que llevará a cabo la inspección de todos los servicios de su ámbito, ostentando la jefatura de todo el personal de la misma.",Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Secretario autonómico o el Secretario autonómico encomiende a su incumbencia.,"En todas las Consellerías, y en la Presidencia, en su caso, como máximo órgano de nivel administrativo de cada una de ellas, existirá una única Secretaría General Administrativa, dependiente de la Subsecretaría.",C,La afirmación incorrecta modifica una regla del artículo 70. El texto correcto es: «Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.».,Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.,tres_afirmaciones_verdaderas_y_una_regla_alterada,5,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0232,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,2,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.»,La regla figura en el artículo 69 de la Ley 5/1983.,La regla figura en el artículo 71 de la Ley 5/1983.,La regla figura en el artículo 68 de la Ley 5/1983.,La regla figura en el artículo 70 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 70, apartado 2.",Son funciones de los Directores generales: Dirigir y gestionar los servicios y resolver los asuntos que le asigne el Reglamento orgánico de la Consellería o que el Conseller o el Secretario autonómico encomiende a su incumbencia.,localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0233,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,3,2,identificación_del_precepto,seleccionar_correcta,"Según el artículo 70 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.",Los Consellers están sometidos al régimen de incompatibilidades que el artículo 6 establece para el President de la Generalitat.,No son delegables las siguientes competencias: Las que correspondan a los Consellers en su condición de miembros del Consell.,"Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Asistir a las reuniones del Consell.",A,"La opción correcta reproduce una regla del artículo 70: «Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.».","Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0234,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,3,3,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 70, apartado 3?","no Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.","Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.","La Ley 5/1983 no dispone que son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.",La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,"La formulación correcta mantiene los elementos del texto legal: «Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.».","Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.",órgano_plazo_mayoría_o_modalidad_alterados,14,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0235,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,3,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura, señale la afirmación INCORRECTA:","El nivel directivo lo integran los Subsecretarios, Directores generales y demás altos cargos que ostenten el rango de Director general.","La organización de las Consellerías se estructura en tres niveles: Órganos superiores, nivel directivo y nivel administrativo.","no Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.","El nivel administrativo se organizará en subdirecciones generales, servicios, secciones, unidades y negociados, pudiendo establecerse otras unidades cuando así fuese necesario.",C,"La afirmación incorrecta modifica una regla del artículo 70. El texto correcto es: «Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.».","Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.",tres_afirmaciones_verdaderas_y_una_regla_alterada,4,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0236,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,3,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.»",La regla figura en el artículo 69 de la Ley 5/1983.,La regla figura en el artículo 71 de la Ley 5/1983.,La regla figura en el artículo 68 de la Ley 5/1983.,La regla figura en el artículo 70 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 70, apartado 3.","Son funciones de los Directores generales: Vigilar, fiscalizar y supervisar el funcionamiento de todas las dependencias a su cargo.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0237,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,4,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 70 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?",Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,"Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.",La Presidencia de la Generalitat y los Consellers desarrollarán orgánicamente su propia Consellería o Departamento en los términos de su Reglamento orgánico y demás normas reglamentarias que apruebe el Consell.,Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Ejercer las facultades inherentes al sector o actividad de la competencia material que tengan atribuida por la norma de creación del órgano.,A,La opción correcta reproduce una regla del artículo 70: «Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.».,Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0238,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,4,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 70, apartado 4?",no Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,La Ley 5/1983 no dispone que son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,La formulación correcta mantiene los elementos del texto legal: «Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.».,Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,órgano_plazo_mayoría_o_modalidad_alterados,26,97,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0239,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,4,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura, señale la afirmación INCORRECTA:",La Presidencia de la Generalitat y los Consellers desarrollarán orgánicamente su propia Consellería o Departamento en los términos de su Reglamento orgánico y demás normas reglamentarias que apruebe el Consell.,Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Ejercer las facultades inherentes al sector o actividad de la competencia material que tengan atribuida por la norma de creación del órgano.,no Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,"En todas las Consellerías, y en la Presidencia, en su caso, como máximo órgano de nivel administrativo de cada una de ellas, existirá una única Secretaría General Administrativa, dependiente de la Subsecretaría.",C,La afirmación incorrecta modifica una regla del artículo 70. El texto correcto es: «Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.».,Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,tres_afirmaciones_verdaderas_y_una_regla_alterada,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0240,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,4,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.»,La regla figura en el artículo 69 de la Ley 5/1983.,La regla figura en el artículo 71 de la Ley 5/1983.,La regla figura en el artículo 68 de la Ley 5/1983.,La regla figura en el artículo 70 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 70, apartado 4.",Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0241,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,5,2,identificación_del_precepto,seleccionar_correcta,"Según el artículo 70 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?",Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,"Los Consellers cesan en sus funciones: Por separación de su cargo, decidida libremente por el President.",Las competencias propias del Consell son delegables en cualquier caso en las Comisiones Delegadas del Consell.,Se aprobará por el Consell un Reglamento orgánico de cada Conselleria a propuesta del Conseller respectivo.,A,La opción correcta reproduce una regla del artículo 70: «Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.».,Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0242,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,5,3,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 70, apartado 5?",no Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,La Ley 5/1983 no dispone que son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,La formulación correcta mantiene los elementos del texto legal: «Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.».,Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,órgano_plazo_mayoría_o_modalidad_alterados,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0243,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,5,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura, señale la afirmación INCORRECTA:",Se aprobará por el Consell un Reglamento orgánico de cada Conselleria a propuesta del Conseller respectivo.,"La organización de las Consellerías se estructura en tres niveles: Órganos superiores, nivel directivo y nivel administrativo.",no Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,"Bajo la dependencia del President, Vicepresidentes y Consellers, se podrán crear Secretarías Autonómicas.",C,La afirmación incorrecta modifica una regla del artículo 70. El texto correcto es: «Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.».,Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,tres_afirmaciones_verdaderas_y_una_regla_alterada,4,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0244,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,5,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.»,La regla figura en el artículo 69 de la Ley 5/1983.,La regla figura en el artículo 71 de la Ley 5/1983.,La regla figura en el artículo 68 de la Ley 5/1983.,La regla figura en el artículo 70 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 70, apartado 5.",Son funciones de los Directores generales: Establecer el régimen interno de las oficinas de ellos dependientes.,localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-70-0245,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V","TÍTULO IV · CAPÍTULO II · De la organización, competencias y estructura",70,6,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 70 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Son funciones de los Directores generales: Elevar anualmente a sus órganos superiores un informe acerca del funcionamiento, coste y rendimiento de los servicios a su cargo, proponiendo las modificaciones que le asignen las Leyes, Reglamentos u órganos superiores.","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Disponer los gastos propios de los servicios de su Conselleria dentro de los límites legales y presupuestarios y la ordenación de pagos correspondientes.","De acuerdo con lo establecido en los artículos 44 al 48 del Estatut d’Autonomia de la Comunitat Valenciana, el Consell reglamentará lo necesario para adaptar las normas de la Administración del Estado a la organización peculiar de la Generalitat.","Bajo la directa dependencia del President y de cada Conseller, se creará la Subsecretaría, que llevará a cabo la inspección de todos los servicios de su ámbito, ostentando la jefatura de todo el personal de la misma.",A,"La opción correcta reproduce una regla del artículo 70: «Son funciones de los Directores generales: Elevar anualmente a sus órganos superiores un informe acerca del funcionamiento, coste y rendimiento de los servicios a su cargo, proponiendo las modificaciones que le asignen las Leyes, Reglamentos u órganos superiores.».","Son funciones de los Directores generales: Elevar anualmente a sus órganos superiores un informe acerca del funcionamiento, coste y rendimiento de los servicios a su cargo, proponiendo las modificaciones que le asignen las Leyes, Reglamentos u órganos superiores.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
