question_id,norm_code,norm_title,block,scope,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_pdf_url,source_retrieved_at
L5C-A-48-0740,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,48,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Admitida a trámite, la Mesa de Les Corts dará cuenta de su presentación al President de la Generalitat y a los síndicos de los grupos parlamentarios.»",La regla figura en el artículo 47 de la Ley 5/1983.,La regla figura en el artículo 49 de la Ley 5/1983.,La regla figura en el artículo 46 de la Ley 5/1983.,La regla figura en el artículo 48 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 48, apartado único.","Admitida a trámite, la Mesa de Les Corts dará cuenta de su presentación al President de la Generalitat y a los síndicos de los grupos parlamentarios.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0741,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,1,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 49 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.","El cargo de President de la Generalitat es incompatible con el ejercicio de cualquier otra función pública que no derive del ejercicio de su cargo, excepto la de Diputado de Les Corts; también es incompatible con cualquier actividad profesional o mercantil.","En uso de sus funciones ejecutivas y administrativas, compete al Consell: Proponer ante el órgano competente la convocatoria de concursos y oposiciones para cubrir plazas vacantes de Magistrados, Jueces, Secretarios judiciales y demás personal al servicio de la Administración de Justicia.",Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Elaborar los proyectos de ley de presupuestos de la Generalitat para ser presentados a Les Corts al menos con dos meses de antelación al comienzo del correspondiente ejercicio.,A,"La opción correcta reproduce una regla del artículo 49: «Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.».","Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0742,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,1,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 49, apartado 1?","Dentro de los dos días siguientes a la presentación de la moción de censura no podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.","Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.","La Ley 5/1983 no dispone que dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.",La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,"La formulación correcta mantiene los elementos del texto legal: «Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.».","Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.",órgano_plazo_mayoría_o_modalidad_alterados,36,94,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0743,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,1,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO III · CAPÍTULO II · De la moción de censura, señale la afirmación INCORRECTA:","Cuando la Cámara aprobase una moción de censura, el candidato incluido en la misma se entenderá investido de la confianza de la Cámara, hecho que el Presidente de Les Corts debe comunicar al Rey a los efectos de su nombramiento.","La moción deberá ser propuesta, al menos, por la quinta parte de los Diputados en escrito motivado y habrá de incluir un candidato a la Presidencia de la Generalitat que haya aceptado la candidatura.","Dentro de los dos días siguientes a la presentación de la moción de censura no podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.","Les Corts pueden exigir la responsabilidad política del President de la Generalitat mediante la adopción de una moción de censura, conforme a lo dispuesto en artículo 28.2 y 3 del Estatut d’Autonomia.",C,"La afirmación incorrecta modifica una regla del artículo 49. El texto correcto es: «Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.».","Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.",tres_afirmaciones_verdaderas_y_una_regla_alterada,10,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0744,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,1,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.»",La regla figura en el artículo 48 de la Ley 5/1983.,La regla figura en el artículo 50 de la Ley 5/1983.,La regla figura en el artículo 47 de la Ley 5/1983.,La regla figura en el artículo 49 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 49, apartado 1.","Dentro de los dos días siguientes a la presentación de la moción de censura podrán presentarse mociones alternativas que deberán reunir los mismos requisitos que la moción de censura inicial, y éstas quedarán sometidas a los mismos trámites señalados para aquélla.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0745,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,2,2,identificación_del_precepto,seleccionar_correcta,"Según el artículo 49 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?",La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,"Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.","El Consell ejerce la potestad reglamentaria de acuerdo con la Constitución, el Estatuto de Autonomía y las Leyes.",La delegación se agota al hacer uso de ella el Consell mediante la publicación del correspondiente Decreto legislativo.,A,La opción correcta reproduce una regla del artículo 49: «La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.».,La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0746,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,2,3,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 49, apartado 2?",La moción de censura podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,La Ley 5/1983 no dispone que la moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,La formulación correcta mantiene los elementos del texto legal: «La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.».,La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,órgano_plazo_mayoría_o_modalidad_alterados,13,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0747,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,2,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO III · CAPÍTULO II · De la moción de censura, señale la afirmación INCORRECTA:","Admitida a trámite, la Mesa de Les Corts dará cuenta de su presentación al President de la Generalitat y a los síndicos de los grupos parlamentarios.","Si la moción de censura o cualquiera de sus alternativas, no fuese aprobada por Les Corts, sus signatarios no podrán presentar otra durante el mismo período de sesiones.",La moción de censura podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,"Les Corts pueden exigir la responsabilidad política del President de la Generalitat mediante la adopción de una moción de censura, conforme a lo dispuesto en artículo 28.2 y 3 del Estatut d’Autonomia.",C,La afirmación incorrecta modifica una regla del artículo 49. El texto correcto es: «La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.».,La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,tres_afirmaciones_verdaderas_y_una_regla_alterada,15,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0748,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,2,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.»,La regla figura en el artículo 48 de la Ley 5/1983.,La regla figura en el artículo 50 de la Ley 5/1983.,La regla figura en el artículo 47 de la Ley 5/1983.,La regla figura en el artículo 49 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 49, apartado 2.",La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0749,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,3,2,identificación_del_precepto,seleccionar_correcta,"Según el artículo 49 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?",El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.,El President de la Generalitat cesa por las siguientes causas: En los casos de aprobación de una moción de censura.,El Consell es el órgano colegiado que ostenta la potestad ejecutiva y reglamentaria y dirige la Administración de la Generalitat.,"El Consell se compone del President de la Generalitat, del Vicepresidente o Vicepresidentes, en su caso, y de los Consellers.",A,La opción correcta reproduce una regla del artículo 49: «El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.».,El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.,una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0750,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,3,3,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 49, apartado 3?",El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento del Consell.,El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.,El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de las Cortes Generales.,El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de la Diputación Permanente.,B,La formulación correcta mantiene los elementos del texto legal: «El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.».,El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.,órgano_plazo_mayoría_o_modalidad_alterados,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0751,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,3,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO III · CAPÍTULO II · De la moción de censura, señale la afirmación INCORRECTA:","Admitida a trámite, la Mesa de Les Corts dará cuenta de su presentación al President de la Generalitat y a los síndicos de los grupos parlamentarios.","Si la moción de censura o cualquiera de sus alternativas, no fuese aprobada por Les Corts, sus signatarios no podrán presentar otra durante el mismo período de sesiones.",El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento del Consell.,"Les Corts pueden exigir la responsabilidad política del President de la Generalitat mediante la adopción de una moción de censura, conforme a lo dispuesto en artículo 28.2 y 3 del Estatut d’Autonomia.",C,La afirmación incorrecta modifica una regla del artículo 49. El texto correcto es: «El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.».,El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.,tres_afirmaciones_verdaderas_y_una_regla_alterada,13,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0752,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,3,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.»,La regla figura en el artículo 48 de la Ley 5/1983.,La regla figura en el artículo 50 de la Ley 5/1983.,La regla figura en el artículo 47 de la Ley 5/1983.,La regla figura en el artículo 49 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 49, apartado 3.",El debate y votación de la moción de censura se ajustará a lo establecido en el Reglamento de Les Corts.,localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0753,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,4,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 49 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.","El President de la Generalitat, que también lo es del Consell, dirige la acción del Consell, coordina las funciones de éste y ostenta la más alta representación de la Comunitat Valenciana, así como la ordinaria del Estado en ésta.","El President de la Generalitat gozará de las siguientes prerrogativas: Que le sean rendidos los honores que, en razón a la dignidad de su cargo, le corresponda, con arreglo a lo que establezcan las normas vigentes en la materia.","Al President de la Generalitat, como más alto representante de la Comunitat Valenciana, le corresponden las siguientes funciones: Fomentar las peculiaridades del pueblo valenciano y solicitar la participación de los valencianos en la vida política, económica, cultural y social.",A,"La opción correcta reproduce una regla del artículo 49: «Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.».","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0754,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,4,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 49, apartado 4?","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros del Consell, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de las Cortes Generales, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de la Diputación Permanente, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.",B,"La formulación correcta mantiene los elementos del texto legal: «Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.».","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.",órgano_plazo_mayoría_o_modalidad_alterados,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0755,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,4,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO III · CAPÍTULO II · De la moción de censura, señale la afirmación INCORRECTA:","Cuando la Cámara aprobase una moción de censura, el candidato incluido en la misma se entenderá investido de la confianza de la Cámara, hecho que el Presidente de Les Corts debe comunicar al Rey a los efectos de su nombramiento.","La moción deberá ser propuesta, al menos, por la quinta parte de los Diputados en escrito motivado y habrá de incluir un candidato a la Presidencia de la Generalitat que haya aceptado la candidatura.","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros del Consell, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.","Les Corts pueden exigir la responsabilidad política del President de la Generalitat mediante la adopción de una moción de censura, conforme a lo dispuesto en artículo 28.2 y 3 del Estatut d’Autonomia.",C,"La afirmación incorrecta modifica una regla del artículo 49. El texto correcto es: «Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.».","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.",tres_afirmaciones_verdaderas_y_una_regla_alterada,8,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-49-0756,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,49,4,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.»",La regla figura en el artículo 48 de la Ley 5/1983.,La regla figura en el artículo 50 de la Ley 5/1983.,La regla figura en el artículo 47 de la Ley 5/1983.,La regla figura en el artículo 49 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 49, apartado 4.","Si se aprobase una moción de censura, para la que se requiere el voto favorable de la mayoría absoluta de los miembros de Les Corts, no se someterán a votación las restantes que se hubieran presentado como mociones alternativas.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-50-0757,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO III · CAPÍTULO II · De la moción de censura,50,1,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 50 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Cuando la Cámara aprobase una moción de censura, el candidato incluido en la misma se entenderá investido de la confianza de la Cámara, hecho que el Presidente de Les Corts debe comunicar al Rey a los efectos de su nombramiento.","Al President de la Generalitat, como más alto representante de la Comunitat Valenciana, le corresponden las siguientes funciones: La representación legal de la Comunitat Valenciana, sin perjuicio de las facultades conferidas por las normas a otros órganos de la Generalitat.","El President de la Generalitat dirige y coordina las acciones del Consell, sin perjuicio de las atribuciones y responsabilidad de cada Conseller en su gestión; a tal efecto le corresponde: Crear, modificar y suprimir las Consellerías y las Secretarías Autonómicas.","En relación con la actividad parlamentaria, el Consell tiene las siguientes atribuciones: Deliberar sobre la cuestión de confianza que pueda plantear el President de la Generalitat a Les Corts sobre su programa, una decisión política o un proyecto de Ley.",A,"La opción correcta reproduce una regla del artículo 50: «Cuando la Cámara aprobase una moción de censura, el candidato incluido en la misma se entenderá investido de la confianza de la Cámara, hecho que el Presidente de Les Corts debe comunicar al Rey a los efectos de su nombramiento.».","Cuando la Cámara aprobase una moción de censura, el candidato incluido en la misma se entenderá investido de la confianza de la Cámara, hecho que el Presidente de Les Corts debe comunicar al Rey a los efectos de su nombramiento.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
