question_id,norm_code,norm_title,title,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TI-080,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 4 del Estatuto se establece que la bandera de la Comunitat Valenciana es la tradicional Senyera.,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 4, apartado 1.","La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-081,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,2,composición_símbolo,seleccionar_correcta,"Según el artículo 4 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Cómo se compone la tradicional Senyera?",Cuatro barras rojas sobre fondo amarillo.,Tres barras rojas sobre fondo amarillo.,Cuatro barras amarillas sobre fondo rojo.,Cinco barras rojas sobre fondo azul.,A,El artículo 4.1 establece: «cuatro barras rojas sobre fondo amarillo».,"La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",pregunta_directa_con_sustitución_controlada,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-082,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,3,literal_con_hueco,seleccionar_correcta,La composición correcta de la Senyera es:,Cinco barras rojas sobre fondo azul.,Cuatro barras rojas sobre fondo amarillo.,Cuatro barras amarillas sobre fondo rojo.,Tres barras rojas sobre fondo amarillo.,B,La formulación correcta se apoya en el inciso: «cuatro barras rojas sobre fondo amarillo».,"La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",recuperación_literal_o_conceptual,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-083,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 4 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La Senyera está compuesta por cuatro barras rojas sobre fondo amarillo.,La Senyera está coronada sobre una franja azul junto al asta.,La Senyera está compuesta por tres barras rojas sobre fondo amarillo.,Una Ley de Les Corts determinará la simbología heráldica propia de la Comunitat Valenciana.,C,La opción incorrecta altera la regla «cuatro barras rojas sobre fondo amarillo».,"La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",tres_afirmaciones_completas_válidas_y_una_alterada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-084,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 4 del Estatuto se establece que la Senyera está compuesta por cuatro barras rojas sobre fondo amarillo.,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 4, apartado 1.","La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-085,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,3,posición_elemento,seleccionar_correcta,"Según el artículo 4 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Dónde se sitúa la franja azul de la Senyera?",Junto al asta.,En el extremo opuesto al asta.,En el centro de la bandera.,En el borde inferior.,A,El artículo 4.1 establece: «coronadas sobre franja azul junto al asta».,"La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-086,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,4,literal_con_hueco,seleccionar_correcta,La Senyera aparece coronada sobre una franja azul situada:,En el borde inferior.,Junto al asta.,En el centro de la bandera.,En el extremo opuesto al asta.,B,La formulación correcta se apoya en el inciso: «coronadas sobre franja azul junto al asta».,"La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-087,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 4 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La Senyera está coronada sobre una franja azul junto al asta.,Una Ley de Les Corts determinará la simbología heráldica propia de la Comunitat Valenciana.,La Senyera está coronada sobre una franja azul en el extremo opuesto al asta.,La bandera de la Comunitat Valenciana es la tradicional Senyera.,C,La opción incorrecta altera la regla «coronadas sobre franja azul junto al asta».,"La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",tres_afirmaciones_completas_válidas_y_una_alterada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-088,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 4 del Estatuto se establece que la Senyera está coronada sobre una franja azul junto al asta.,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 4, apartado 1.","La Bandera de la Comunitat Valenciana es la tradicional Senyera compuesta por cuatro barras rojas sobre fondo amarillo, coronadas sobre franja azul junto al asta.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-089,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,2,2,instrumento_normativo,seleccionar_correcta,"Según el artículo 4 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Qué norma determinará la simbología heráldica propia de la Comunitat Valenciana?",Una Ley de Les Corts.,Un decreto del Consell.,Una ley orgánica estatal.,El Reglamento de Les Corts.,A,El artículo 4.2 establece: «Una Ley de Les Corts determinará la simbología heráldica propia».,"Una Ley de Les Corts determinará la simbología heráldica propia de la Comunitat Valenciana que integra las tres provincias de Castellón, Valencia y Alicante.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-090,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,2,3,instrumento_normativo,seleccionar_correcta,La simbología heráldica propia será determinada por:,El Reglamento de Les Corts.,Una Ley de Les Corts.,Una ley orgánica estatal.,Un decreto del Consell.,B,La formulación correcta se apoya en el inciso: «Una Ley de Les Corts determinará la simbología heráldica propia».,"Una Ley de Les Corts determinará la simbología heráldica propia de la Comunitat Valenciana que integra las tres provincias de Castellón, Valencia y Alicante.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-091,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 4 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Una Ley de Les Corts determinará la simbología heráldica propia de la Comunitat Valenciana.,La bandera de la Comunitat Valenciana es la tradicional Senyera.,Un decreto del Consell determinará la simbología heráldica propia de la Comunitat Valenciana.,La Senyera está compuesta por cuatro barras rojas sobre fondo amarillo.,C,La opción incorrecta altera la regla «Una Ley de Les Corts determinará la simbología heráldica propia».,"Una Ley de Les Corts determinará la simbología heráldica propia de la Comunitat Valenciana que integra las tres provincias de Castellón, Valencia y Alicante.",tres_afirmaciones_completas_válidas_y_una_alterada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-092,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,4,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 4 del Estatuto se establece que una Ley de Les Corts determinará la simbología heráldica propia de la Comunitat Valenciana.,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 4, apartado 2.","Una Ley de Les Corts determinará la simbología heráldica propia de la Comunitat Valenciana que integra las tres provincias de Castellón, Valencia y Alicante.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-093,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,1,1,sede_institucional,seleccionar_correcta,"Según el artículo 5 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Dónde se encuentra la sede de la Generalitat?","El palacio de este nombre, en la ciudad de Valencia.","El edificio de Les Corts, en Alicante.","El palacio del Consell, en Castellón.",La sede que determine anualmente el President.,A,"El artículo 5.1 establece: «el palacio de este nombre, en la ciudad de Valencia».","La sede de la Generalitat será el palacio de este nombre, en la ciudad de Valencia.",pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-094,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,1,2,literal_con_hueco,seleccionar_correcta,La sede de la Generalitat será:,La sede que determine anualmente el President.,"El palacio de este nombre, en la ciudad de Valencia.","El palacio del Consell, en Castellón.","El edificio de Les Corts, en Alicante.",B,"La formulación correcta se apoya en el inciso: «el palacio de este nombre, en la ciudad de Valencia».","La sede de la Generalitat será el palacio de este nombre, en la ciudad de Valencia.",recuperación_literal_o_conceptual,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-095,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 5 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","La sede de la Generalitat es el palacio de este nombre, en la ciudad de Valencia.",El Estatuto sitúa la sede de la Generalitat en la ciudad de Valencia.,"La sede de la Generalitat es el edificio de Les Corts, en la ciudad de Alicante.","Las instituciones de la Generalitat pueden establecerse en cualquiera de los municipios de la Comunitat Valenciana, conforme a la ley.",C,"La opción incorrecta altera la regla «el palacio de este nombre, en la ciudad de Valencia».","La sede de la Generalitat será el palacio de este nombre, en la ciudad de Valencia.",tres_afirmaciones_completas_válidas_y_una_alterada,7,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-096,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,1,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 5 del Estatuto se establece que la sede de la Generalitat es el palacio de este nombre, en la ciudad de Valencia.",Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 5, apartado 1.","La sede de la Generalitat será el palacio de este nombre, en la ciudad de Valencia.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-097,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,1,1,dato_geográfico,seleccionar_correcta,"Según el artículo 5 del Estatuto de Autonomía de la Comunitat Valenciana, ¿En qué ciudad sitúa el Estatuto la sede de la Generalitat?",Valencia.,Alicante.,Castellón de la Plana.,Elche.,A,El artículo 5.1 establece: «en la ciudad de Valencia».,"La sede de la Generalitat será el palacio de este nombre, en la ciudad de Valencia.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-098,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,1,2,literal_con_hueco,seleccionar_correcta,La ciudad en la que se ubica la sede estatutaria de la Generalitat es:,Elche.,Valencia.,Castellón de la Plana.,Alicante.,B,La formulación correcta se apoya en el inciso: «en la ciudad de Valencia».,"La sede de la Generalitat será el palacio de este nombre, en la ciudad de Valencia.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-099,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 5 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El Estatuto sitúa la sede de la Generalitat en la ciudad de Valencia.,"Las instituciones de la Generalitat pueden establecerse en cualquiera de los municipios de la Comunitat Valenciana, conforme a la ley.",El Estatuto sitúa la sede de la Generalitat en la ciudad de Alicante.,"Las instituciones de la Generalitat pueden celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con la ley.",C,La opción incorrecta altera la regla «en la ciudad de Valencia».,"La sede de la Generalitat será el palacio de este nombre, en la ciudad de Valencia.",tres_afirmaciones_completas_válidas_y_una_alterada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-100,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 5 del Estatuto se establece que el Estatuto sitúa la sede de la Generalitat en la ciudad de Valencia.,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 5, apartado 1.","La sede de la Generalitat será el palacio de este nombre, en la ciudad de Valencia.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-101,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,2,2,ámbito_territorial,seleccionar_correcta,"Según el artículo 5 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Dónde pueden establecerse las instituciones de la Generalitat?","En cualquiera de los municipios de la Comunitat Valenciana, conforme a la ley.",Únicamente en la ciudad de Valencia.,Solo en las capitales de provincia.,En cualquier municipio de España.,A,El artículo 5.2 establece: «podrán establecerse ... en cualquiera de los municipios».,"Las instituciones de la Generalitat podrán establecerse y celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con lo que la Ley disponga.",pregunta_directa_con_sustitución_controlada,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-102,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,2,3,literal_con_hueco,seleccionar_correcta,Las instituciones de la Generalitat pueden establecerse:,En cualquier municipio de España.,"En cualquiera de los municipios de la Comunitat Valenciana, conforme a la ley.",Solo en las capitales de provincia.,Únicamente en la ciudad de Valencia.,B,La formulación correcta se apoya en el inciso: «podrán establecerse ... en cualquiera de los municipios».,"Las instituciones de la Generalitat podrán establecerse y celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con lo que la Ley disponga.",recuperación_literal_o_conceptual,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-103,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 5 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","Las instituciones de la Generalitat pueden establecerse en cualquiera de los municipios de la Comunitat Valenciana, conforme a la ley.","Las instituciones de la Generalitat pueden celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con la ley.",Las instituciones de la Generalitat solo pueden establecerse en la ciudad de Valencia.,"La sede de la Generalitat es el palacio de este nombre, en la ciudad de Valencia.",C,La opción incorrecta altera la regla «podrán establecerse ... en cualquiera de los municipios».,"Las instituciones de la Generalitat podrán establecerse y celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con lo que la Ley disponga.",tres_afirmaciones_completas_válidas_y_una_alterada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-104,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,2,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 5 del Estatuto se establece que las instituciones de la Generalitat pueden establecerse en cualquiera de los municipios de la Comunitat Valenciana, conforme a la ley.",Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 5, apartado 2.","Las instituciones de la Generalitat podrán establecerse y celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con lo que la Ley disponga.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-105,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,2,2,ámbito_territorial,seleccionar_correcta,"Según el artículo 5 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Dónde pueden celebrar reuniones las instituciones de la Generalitat?","En cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con la ley.",Exclusivamente en el palacio de la Generalitat.,"Solo en Valencia, Alicante o Castellón.",En cualquier municipio de la Unión Europea.,A,El artículo 5.2 establece: «celebrar reuniones en cualquiera de los municipios».,"Las instituciones de la Generalitat podrán establecerse y celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con lo que la Ley disponga.",pregunta_directa_con_sustitución_controlada,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-106,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,2,3,literal_con_hueco,seleccionar_correcta,"Conforme al artículo 5.2, las reuniones pueden celebrarse:",En cualquier municipio de la Unión Europea.,"En cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con la ley.","Solo en Valencia, Alicante o Castellón.",Exclusivamente en el palacio de la Generalitat.,B,La formulación correcta se apoya en el inciso: «celebrar reuniones en cualquiera de los municipios».,"Las instituciones de la Generalitat podrán establecerse y celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con lo que la Ley disponga.",recuperación_literal_o_conceptual,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-107,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 5 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","Las instituciones de la Generalitat pueden celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con la ley.","La sede de la Generalitat es el palacio de este nombre, en la ciudad de Valencia.",Las instituciones de la Generalitat solo pueden celebrar reuniones en las tres capitales de provincia.,El Estatuto sitúa la sede de la Generalitat en la ciudad de Valencia.,C,La opción incorrecta altera la regla «celebrar reuniones en cualquiera de los municipios».,"Las instituciones de la Generalitat podrán establecerse y celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con lo que la Ley disponga.",tres_afirmaciones_completas_válidas_y_una_alterada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-108,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,5,2,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 5 del Estatuto se establece que las instituciones de la Generalitat pueden celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con la ley.",Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 5, apartado 2.","Las instituciones de la Generalitat podrán establecerse y celebrar reuniones en cualquiera de los municipios de la Comunitat Valenciana, de acuerdo con lo que la Ley disponga.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-109,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,6,1,1,lengua_propiedad,seleccionar_correcta,"Según el artículo 6 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Cuál es la lengua propia de la Comunitat Valenciana?",El valenciano.,El castellano.,El valenciano y el castellano por igual.,La lengua que determine cada municipio.,A,El artículo 6.1 establece: «La lengua propia ... es el valenciano».,La lengua propia de la Comunitat Valenciana es el valenciano.,pregunta_directa_con_sustitución_controlada,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
