question_id,article,paragraph,article_title,chapter,section,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,self_contained,grammatical_parallelism,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at
LRJSP-CI-II-0190,3,1,Principios generales,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones Públicas sirven con objetividad los intereses generales.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,B,"La regla citada pertenece al artículo 3, «Principios generales».",Las Administraciones Públicas sirven con objetividad los intereses generales.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0191,3,1,Principios generales,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones Públicas actúan con sometimiento pleno a la Constitución, a la ley y al Derecho.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,C,"La regla citada pertenece al artículo 3, «Principios generales».","Las Administraciones Públicas actúan con sometimiento pleno a la Constitución, a la ley y al Derecho.",localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0192,3,1.b,Principios generales,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones Públicas deben respetar los principios de simplicidad, claridad y proximidad a los ciudadanos.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,D,"La regla citada pertenece al artículo 3, «Principios generales».","Las Administraciones Públicas deben respetar los principios de simplicidad, claridad y proximidad a los ciudadanos.",localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0193,3,1.d,Principios generales,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones Públicas deben respetar la racionalización y agilidad de los procedimientos administrativos y de las actividades materiales de gestión.»",La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,A,"La regla citada pertenece al artículo 3, «Principios generales».",Las Administraciones Públicas deben respetar la racionalización y agilidad de los procedimientos administrativos y de las actividades materiales de gestión.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0194,3,1.f,Principios generales,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones Públicas deben respetar el principio de responsabilidad por la gestión pública.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,B,"La regla citada pertenece al artículo 3, «Principios generales».",Las Administraciones Públicas deben respetar el principio de responsabilidad por la gestión pública.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0195,3,1.h,Principios generales,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones Públicas deben respetar la eficacia en el cumplimiento de los objetivos fijados.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,C,"La regla citada pertenece al artículo 3, «Principios generales».",Las Administraciones Públicas deben respetar la eficacia en el cumplimiento de los objetivos fijados.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0196,3,1.j,Principios generales,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones Públicas deben respetar la eficiencia en la asignación y utilización de los recursos públicos.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,D,"La regla citada pertenece al artículo 3, «Principios generales».",Las Administraciones Públicas deben respetar la eficiencia en la asignación y utilización de los recursos públicos.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0197,3,2,Principios generales,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones Públicas se relacionan entre sí y con sus órganos y entidades vinculadas o dependientes a través de medios electrónicos.»",La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,A,"La regla citada pertenece al artículo 3, «Principios generales».",Las Administraciones Públicas se relacionan entre sí y con sus órganos y entidades vinculadas o dependientes a través de medios electrónicos.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0198,4,1,Principios de intervención de las Administraciones Públicas para el desarrollo de una actividad,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las medidas administrativas que limiten derechos o exijan requisitos para desarrollar una actividad deben aplicar el principio de proporcionalidad.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,B,"La regla citada pertenece al artículo 4, «Principios de intervención de las Administraciones Públicas para el desarrollo de una actividad».",Las medidas administrativas que limiten derechos o exijan requisitos para desarrollar una actividad deben aplicar el principio de proporcionalidad.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0199,4,1,Principios de intervención de las Administraciones Públicas para el desarrollo de una actividad,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «La necesidad de una medida limitativa debe motivarse por la protección del interés público.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,C,"La regla citada pertenece al artículo 4, «Principios de intervención de las Administraciones Públicas para el desarrollo de una actividad».",La necesidad de una medida limitativa debe motivarse por la protección del interés público.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0200,4,1,Principios de intervención de las Administraciones Públicas para el desarrollo de una actividad,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las medidas administrativas no pueden producir diferencias de trato discriminatorias.»",La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,D,"La regla citada pertenece al artículo 4, «Principios de intervención de las Administraciones Públicas para el desarrollo de una actividad».",Las medidas administrativas no pueden producir diferencias de trato discriminatorias.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0201,4,2,Principios de intervención de las Administraciones Públicas para el desarrollo de una actividad,Capítulo I · Disposiciones generales,,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las Administraciones pueden comprobar, verificar, investigar e inspeccionar los hechos y circunstancias necesarios para velar por el cumplimiento de los requisitos legales, dentro de sus competencias y de los límites de la normativa de protección de datos.»",La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 1 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,A,"La regla citada pertenece al artículo 4, «Principios de intervención de las Administraciones Públicas para el desarrollo de una actividad».","Las Administraciones pueden comprobar, verificar, investigar e inspeccionar los hechos y circunstancias necesarios para velar por el cumplimiento de los requisitos legales, dentro de sus competencias y de los límites de la normativa de protección de datos.",localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0202,5,1,Órganos administrativos,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Son órganos administrativos las unidades administrativas cuya actuación tiene carácter preceptivo.»",La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 5 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,B,"La regla citada pertenece al artículo 5, «Órganos administrativos».",Son órganos administrativos las unidades administrativas cuya actuación tiene carácter preceptivo.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0203,5,3.a,Órganos administrativos,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «La creación de un órgano administrativo exige determinar su integración en la Administración y su dependencia jerárquica.»",La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 5 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,C,"La regla citada pertenece al artículo 5, «Órganos administrativos».",La creación de un órgano administrativo exige determinar su integración en la Administración y su dependencia jerárquica.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0204,5,3.c,Órganos administrativos,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «La creación de un órgano administrativo exige dotarlo de los créditos necesarios para su puesta en marcha y funcionamiento.»",La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 5 de la Ley 40/2015.,D,"La regla citada pertenece al artículo 5, «Órganos administrativos».",La creación de un órgano administrativo exige dotarlo de los créditos necesarios para su puesta en marcha y funcionamiento.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0205,5,4,Órganos administrativos,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Antes de crear un nuevo órgano debe comprobarse que no existe otro en la misma Administración que desarrolle igual función sobre el mismo territorio y población.»",La regla se encuentra en el artículo 5 de la Ley 40/2015.,La regla se encuentra en el artículo 2 de la Ley 40/2015.,La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,A,"La regla citada pertenece al artículo 5, «Órganos administrativos».",Antes de crear un nuevo órgano debe comprobarse que no existe otro en la misma Administración que desarrolle igual función sobre el mismo territorio y población.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0206,6,1,Instrucciones y órdenes de servicio,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las instrucciones y órdenes de servicio se publican en el boletín oficial correspondiente cuando una disposición específica lo establece o resulta conveniente por sus destinatarios o efectos.»",La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 5 de la Ley 40/2015.,B,"La regla citada pertenece al artículo 6, «Instrucciones y órdenes de servicio».",Las instrucciones y órdenes de servicio se publican en el boletín oficial correspondiente cuando una disposición específica lo establece o resulta conveniente por sus destinatarios o efectos.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0207,6,2,Instrucciones y órdenes de servicio,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «El incumplimiento de instrucciones u órdenes de servicio no afecta por sí solo a la validez de los actos, sin perjuicio de la responsabilidad disciplinaria.»",La regla se encuentra en el artículo 3 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 5 de la Ley 40/2015.,C,"La regla citada pertenece al artículo 6, «Instrucciones y órdenes de servicio».","El incumplimiento de instrucciones u órdenes de servicio no afecta por sí solo a la validez de los actos, sin perjuicio de la responsabilidad disciplinaria.",localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0208,7,único,Órganos consultivos,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «La Administración consultiva puede articularse a través de servicios de la Administración activa que presten asistencia jurídica.»",La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 5 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,D,"La regla citada pertenece al artículo 7, «Órganos consultivos».",La Administración consultiva puede articularse a través de servicios de la Administración activa que presten asistencia jurídica.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0209,7,único,Órganos consultivos,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Los servicios que ejerzan funciones consultivas no pueden recibir instrucciones o indicaciones de los órganos que elaboraron las disposiciones o produjeron los actos objeto de consulta y deben actuar de forma colegiada.»",La regla se encuentra en el artículo 7 de la Ley 40/2015.,La regla se encuentra en el artículo 4 de la Ley 40/2015.,La regla se encuentra en el artículo 5 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,A,"La regla citada pertenece al artículo 7, «Órganos consultivos».",Los servicios que ejerzan funciones consultivas no pueden recibir instrucciones o indicaciones de los órganos que elaboraron las disposiciones o produjeron los actos objeto de consulta y deben actuar de forma colegiada.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0210,8,1,Competencia,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «La delegación de competencias no altera la titularidad de la competencia.»",La regla se encuentra en el artículo 5 de la Ley 40/2015.,La regla se encuentra en el artículo 8 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,B,"La regla citada pertenece al artículo 8, «Competencia».",La delegación de competencias no altera la titularidad de la competencia.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0211,8,2,Competencia,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «La titularidad y el ejercicio de competencias pueden desconcentrarse en órganos jerárquicamente dependientes en los términos previstos por las normas de atribución.»",La regla se encuentra en el artículo 5 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 8 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,C,"La regla citada pertenece al artículo 8, «Competencia».",La titularidad y el ejercicio de competencias pueden desconcentrarse en órganos jerárquicamente dependientes en los términos previstos por las normas de atribución.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0212,8,3,Competencia,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Si existen varios órganos inferiores competentes por materia y territorio, la instrucción y resolución corresponden a su superior jerárquico común.»",La regla se encuentra en el artículo 5 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,La regla se encuentra en el artículo 8 de la Ley 40/2015.,D,"La regla citada pertenece al artículo 8, «Competencia».","Si existen varios órganos inferiores competentes por materia y territorio, la instrucción y resolución corresponden a su superior jerárquico común.",localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0213,9,1,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Los órganos administrativos pueden delegar competencias en organismos públicos o entidades de derecho público vinculados o dependientes.»",La regla se encuentra en el artículo 9 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,La regla se encuentra en el artículo 8 de la Ley 40/2015.,A,"La regla citada pertenece al artículo 9, «Delegación de competencias».",Los órganos administrativos pueden delegar competencias en organismos públicos o entidades de derecho público vinculados o dependientes.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0214,9,2.b,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «No puede delegarse la adopción de disposiciones de carácter general.»",La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 9 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,La regla se encuentra en el artículo 8 de la Ley 40/2015.,B,"La regla citada pertenece al artículo 9, «Delegación de competencias».",No puede delegarse la adopción de disposiciones de carácter general.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0215,9,2.d,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «No pueden delegarse las materias que una norma con rango de ley declare indelegables.»",La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,La regla se encuentra en el artículo 9 de la Ley 40/2015.,La regla se encuentra en el artículo 8 de la Ley 40/2015.,C,"La regla citada pertenece al artículo 9, «Delegación de competencias».",No pueden delegarse las materias que una norma con rango de ley declare indelegables.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0216,9,4,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «Las resoluciones adoptadas por delegación deben indicar expresamente esta circunstancia y se consideran dictadas por el órgano delegante.»",La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,La regla se encuentra en el artículo 8 de la Ley 40/2015.,La regla se encuentra en el artículo 9 de la Ley 40/2015.,D,"La regla citada pertenece al artículo 9, «Delegación de competencias».",Las resoluciones adoptadas por delegación deben indicar expresamente esta circunstancia y se consideran dictadas por el órgano delegante.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0217,9,5,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público se establece la siguiente regla? «La existencia de un informe preceptivo no impide delegar la competencia para resolver mientras dicho informe no haya sido emitido en el procedimiento.»",La regla se encuentra en el artículo 9 de la Ley 40/2015.,La regla se encuentra en el artículo 6 de la Ley 40/2015.,La regla se encuentra en el artículo 7 de la Ley 40/2015.,La regla se encuentra en el artículo 8 de la Ley 40/2015.,A,"La regla citada pertenece al artículo 9, «Delegación de competencias».",La existencia de un informe preceptivo no impide delegar la competencia para resolver mientras dicho informe no haya sido emitido en el procedimiento.,localización_en_artículos_próximos,PASS,PASS,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
