question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_retrieved_at
EACV-TIV-231,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 50 del Estatuto, señale la afirmación INCORRECTA:","La materia «Ordenación del crédito, banca y seguros» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",La materia «Régimen minero y energético» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.,"La materia «Archivos, bibliotecas, museos, hemerotecas y demás centros de depósito que no sean de titularidad estatal; conservatorios de música y danza, centros dramáticos y servicios de Bellas Artes de interés para la Comunitat Valenciana» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.","La materia «Protección del medio ambiente, sin perjuicio de normas adicionales de protección» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",C,"La afirmación incorrecta contradice la regla «Reserva al sector público de recursos o servicios esenciales, especialmente en caso de monopolio, e intervención de empresas cuando lo exija el interés general».","Reserva al sector público de recursos o servicios esenciales, especialmente en caso de monopolio, e intervención de empresas cuando lo exija el interés general",tres_afirmaciones_completas_y_una_alterada,29,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-232,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que la materia «Reserva al sector público de recursos o servicios esenciales, especialmente en caso de monopolio, e intervención de empresas cuando lo exija el interés general» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",Artículo 55.,Artículo 56.,Artículo 57.,Artículo 50.,D,La regla pertenece al artículo 50 del Estatuto.,"Reserva al sector público de recursos o servicios esenciales, especialmente en caso de monopolio, e intervención de empresas cuando lo exija el interés general",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-233,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 50 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal?","Ordenación del crédito, banca y seguros",Cultura,"Patrimonio histórico, artístico, monumental, arquitectónico, arqueológico y científico","Archivos, bibliotecas, museos, hemerotecas y demás centros de depósito que no sean de titularidad estatal; conservatorios de música y danza, centros dramáticos y servicios de Bellas Artes de interés para la Comunitat Valenciana",A,"El artículo 50 establece: «Ordenación del crédito, banca y seguros».","Ordenación del crédito, banca y seguros",pregunta_directa_con_distractores_homogéneos,32,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-234,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,recuperación_literal,seleccionar_correcta,"En el artículo 50 como materia de desarrollo legislativo y ejecución de la generalitat dentro de la legislación básica estatal, se incluye expresamente:","Archivos, bibliotecas, museos, hemerotecas y demás centros de depósito que no sean de titularidad estatal; conservatorios de música y danza, centros dramáticos y servicios de Bellas Artes de interés para la Comunitat Valenciana","Ordenación del crédito, banca y seguros","Patrimonio histórico, artístico, monumental, arquitectónico, arqueológico y científico",Cultura,B,"La respuesta correcta se apoya en: «Ordenación del crédito, banca y seguros».","Ordenación del crédito, banca y seguros",recuperación_literal_o_conceptual,32,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-235,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 50 del Estatuto, señale la afirmación INCORRECTA:",La materia «Régimen minero y energético» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.,"La materia «Protección del medio ambiente, sin perjuicio de normas adicionales de protección» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.","La materia «Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.","La materia «Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",C,"La afirmación incorrecta contradice la regla «Ordenación del crédito, banca y seguros».","Ordenación del crédito, banca y seguros",tres_afirmaciones_completas_y_una_alterada,27,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-236,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que la materia «Ordenación del crédito, banca y seguros» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",Artículo 55.,Artículo 56.,Artículo 57.,Artículo 50.,D,La regla pertenece al artículo 50 del Estatuto.,"Ordenación del crédito, banca y seguros",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-237,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 50 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal?",Régimen minero y energético,"Patrimonio histórico, artístico, monumental, arquitectónico, arqueológico y científico","Archivos, bibliotecas, museos, hemerotecas y demás centros de depósito que no sean de titularidad estatal; conservatorios de música y danza, centros dramáticos y servicios de Bellas Artes de interés para la Comunitat Valenciana","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica",A,El artículo 50 establece: «Régimen minero y energético».,Régimen minero y energético,pregunta_directa_con_distractores_homogéneos,29,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-238,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,recuperación_literal,seleccionar_correcta,"En el artículo 50 como materia de desarrollo legislativo y ejecución de la generalitat dentro de la legislación básica estatal, se incluye expresamente:","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica",Régimen minero y energético,"Archivos, bibliotecas, museos, hemerotecas y demás centros de depósito que no sean de titularidad estatal; conservatorios de música y danza, centros dramáticos y servicios de Bellas Artes de interés para la Comunitat Valenciana","Patrimonio histórico, artístico, monumental, arquitectónico, arqueológico y científico",B,La respuesta correcta se apoya en: «Régimen minero y energético».,Régimen minero y energético,recuperación_literal_o_conceptual,29,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-239,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 50 del Estatuto, señale la afirmación INCORRECTA:","La materia «Protección del medio ambiente, sin perjuicio de normas adicionales de protección» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.","La materia «Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.","La materia «Régimen local, alteraciones de los términos municipales y topónimos» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",La materia «Desarrollo legislativo del sistema de consultas populares municipales en su ámbito» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.,C,La afirmación incorrecta contradice la regla «Régimen minero y energético».,Régimen minero y energético,tres_afirmaciones_completas_y_una_alterada,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-240,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que la materia «Régimen minero y energético» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.,Artículo 55.,Artículo 56.,Artículo 57.,Artículo 50.,D,La regla pertenece al artículo 50 del Estatuto.,Régimen minero y energético,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-241,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 50 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal?","Protección del medio ambiente, sin perjuicio de normas adicionales de protección","Archivos, bibliotecas, museos, hemerotecas y demás centros de depósito que no sean de titularidad estatal; conservatorios de música y danza, centros dramáticos y servicios de Bellas Artes de interés para la Comunitat Valenciana","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica","Régimen local, alteraciones de los términos municipales y topónimos",A,"El artículo 50 establece: «Protección del medio ambiente, sin perjuicio de normas adicionales de protección».","Protección del medio ambiente, sin perjuicio de normas adicionales de protección",pregunta_directa_con_distractores_homogéneos,24,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-242,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,recuperación_literal,seleccionar_correcta,"En el artículo 50 como materia de desarrollo legislativo y ejecución de la generalitat dentro de la legislación básica estatal, se incluye expresamente:","Régimen local, alteraciones de los términos municipales y topónimos","Protección del medio ambiente, sin perjuicio de normas adicionales de protección","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica","Archivos, bibliotecas, museos, hemerotecas y demás centros de depósito que no sean de titularidad estatal; conservatorios de música y danza, centros dramáticos y servicios de Bellas Artes de interés para la Comunitat Valenciana",B,"La respuesta correcta se apoya en: «Protección del medio ambiente, sin perjuicio de normas adicionales de protección».","Protección del medio ambiente, sin perjuicio de normas adicionales de protección",recuperación_literal_o_conceptual,24,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-243,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 50 del Estatuto, señale la afirmación INCORRECTA:","La materia «Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",La materia «Desarrollo legislativo del sistema de consultas populares municipales en su ámbito» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.,"La materia «Ordenación del territorio y del litoral, urbanismo y vivienda» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",Las competencias del artículo 50 se ejercen en el marco de la legislación básica del Estado.,C,"La afirmación incorrecta contradice la regla «Protección del medio ambiente, sin perjuicio de normas adicionales de protección».","Protección del medio ambiente, sin perjuicio de normas adicionales de protección",tres_afirmaciones_completas_y_una_alterada,19,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-244,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que la materia «Protección del medio ambiente, sin perjuicio de normas adicionales de protección» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",Artículo 55.,Artículo 56.,Artículo 57.,Artículo 50.,D,La regla pertenece al artículo 50 del Estatuto.,"Protección del medio ambiente, sin perjuicio de normas adicionales de protección",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-245,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 50 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal?","Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica","Régimen local, alteraciones de los términos municipales y topónimos","Ordenación del territorio y del litoral, urbanismo y vivienda",A,"El artículo 50 establece: «Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49».","Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",pregunta_directa_con_distractores_homogéneos,22,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-246,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,recuperación_literal,seleccionar_correcta,"En el artículo 50 como materia de desarrollo legislativo y ejecución de la generalitat dentro de la legislación básica estatal, se incluye expresamente:","Ordenación del territorio y del litoral, urbanismo y vivienda","Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49","Régimen local, alteraciones de los términos municipales y topónimos","Investigación y Academias cuyo ámbito principal de actuación sea la Comunitat Valenciana, así como el fomento y desarrollo de la I+D+I en el marco de la política científico-tecnológica",B,"La respuesta correcta se apoya en: «Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49».","Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",recuperación_literal_o_conceptual,22,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-247,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 50 del Estatuto, señale la afirmación INCORRECTA:",La materia «Desarrollo legislativo del sistema de consultas populares municipales en su ámbito» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.,Las competencias del artículo 50 se ejercen en el marco de la legislación básica del Estado.,"La materia «Montes, aprovechamientos y servicios forestales, vías pecuarias y pastos, espacios naturales protegidos y tratamiento especial de zonas de montaña» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",El Estado conserva la autorización de la convocatoria de las consultas populares municipales.,C,"La afirmación incorrecta contradice la regla «Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49».","Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",tres_afirmaciones_completas_y_una_alterada,29,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-248,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que la materia «Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",Artículo 55.,Artículo 56.,Artículo 57.,Artículo 50.,D,La regla pertenece al artículo 50 del Estatuto.,"Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-249,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 50 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal?",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Régimen local, alteraciones de los términos municipales y topónimos","Ordenación del territorio y del litoral, urbanismo y vivienda","Montes, aprovechamientos y servicios forestales, vías pecuarias y pastos, espacios naturales protegidos y tratamiento especial de zonas de montaña",A,El artículo 50 establece: «Desarrollo legislativo del sistema de consultas populares municipales en su ámbito».,Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,pregunta_directa_con_distractores_homogéneos,10,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-250,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,recuperación_literal,seleccionar_correcta,"En el artículo 50 como materia de desarrollo legislativo y ejecución de la generalitat dentro de la legislación básica estatal, se incluye expresamente:","Montes, aprovechamientos y servicios forestales, vías pecuarias y pastos, espacios naturales protegidos y tratamiento especial de zonas de montaña",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Ordenación del territorio y del litoral, urbanismo y vivienda","Régimen local, alteraciones de los términos municipales y topónimos",B,La respuesta correcta se apoya en: «Desarrollo legislativo del sistema de consultas populares municipales en su ámbito».,Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,recuperación_literal_o_conceptual,10,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-251,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 50 del Estatuto, señale la afirmación INCORRECTA:",Las competencias del artículo 50 se ejercen en el marco de la legislación básica del Estado.,El Estado conserva la autorización de la convocatoria de las consultas populares municipales.,La materia «Higiene» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.,"La materia «Régimen jurídico y sistema de responsabilidad de la Administración de la Generalitat y de sus entes públicos, así como el régimen estatutario de sus funcionarios» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",C,La afirmación incorrecta contradice la regla «Desarrollo legislativo del sistema de consultas populares municipales en su ámbito».,Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,tres_afirmaciones_completas_y_una_alterada,35,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-252,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que la materia «Desarrollo legislativo del sistema de consultas populares municipales en su ámbito» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.,Artículo 55.,Artículo 56.,Artículo 57.,Artículo 50.,D,La regla pertenece al artículo 50 del Estatuto.,Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-253,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,marco_competencial,seleccionar_correcta,"Según el artículo 50 del Estatuto, ¿en qué marco ejerce la Generalitat las competencias del artículo 50?","En el marco de la legislación básica del Estado y, en su caso, en los términos que ésta establezca.",Al margen de la legislación estatal.,Únicamente conforme a reglamentos municipales.,Previa autorización individual del Tribunal Constitucional.,A,El artículo 50 establece: «en el marco de la legislación básica del Estado».,en el marco de la legislación básica del Estado,pregunta_directa_con_distractores_homogéneos,14,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-254,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,recuperación_literal,seleccionar_correcta,El desarrollo legislativo y la ejecución se realizan:,Previa autorización individual del Tribunal Constitucional.,"En el marco de la legislación básica del Estado y, en su caso, en los términos que ésta establezca.",Únicamente conforme a reglamentos municipales.,Al margen de la legislación estatal.,B,La respuesta correcta se apoya en: «en el marco de la legislación básica del Estado».,en el marco de la legislación básica del Estado,recuperación_literal_o_conceptual,14,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-255,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 50 del Estatuto, señale la afirmación INCORRECTA:",El Estado conserva la autorización de la convocatoria de las consultas populares municipales.,"La materia «Régimen jurídico y sistema de responsabilidad de la Administración de la Generalitat y de sus entes públicos, así como el régimen estatutario de sus funcionarios» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",Las competencias del artículo 50 se ejercen al margen de la legislación básica estatal.,"La materia «Expropiación forzosa, contratos y concesiones administrativas en el ámbito de competencias de la Generalitat» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",C,La afirmación incorrecta contradice la regla «en el marco de la legislación básica del Estado».,en el marco de la legislación básica del Estado,tres_afirmaciones_completas_y_una_alterada,35,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
