question_id,norm_code,norm_title,title,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TII-180,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 13 del Estatuto se establece que la integración de las personas con discapacidad se procurará mediante una política de igualdad de oportunidades?,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 13, apartado 2.","La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-181,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,2,medida_pública,seleccionar_correcta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué tipo de medidas se mencionan expresamente?",Acción positiva.,Exclusión preventiva.,Sanción automática.,Discriminación territorial.,A,El artículo 13.2 establece: «mediante medidas de acción positiva».,"La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",pregunta_directa_con_sustitución_controlada,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-182,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,3,literal_con_hueco,seleccionar_correcta,La política de integración utilizará medidas de:,Discriminación territorial.,Acción positiva.,Sanción automática.,Exclusión preventiva.,B,La formulación correcta se apoya en el inciso: «mediante medidas de acción positiva».,"La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",recuperación_literal_o_conceptual,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-183,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La política de integración utilizará medidas de acción positiva.,"La Generalitat garantizará la accesibilidad espacial de instalaciones, edificios y servicios públicos.",La política de integración se basará en medidas de exclusión preventiva.,Las familias con personas dependientes o miembros con discapacidad que exija cuidados especiales tienen derecho a una ayuda.,C,La opción incorrecta altera la regla «mediante medidas de acción positiva».,"La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",tres_afirmaciones_completas_válidas_y_una_alterada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-184,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 13 del Estatuto se establece que la política de integración utilizará medidas de acción positiva?,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 13, apartado 2.","La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-185,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,3,accesibilidad,seleccionar_correcta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué accesibilidad garantizará la Generalitat?","Espacial de instalaciones, edificios y servicios públicos.",Solo digital de páginas privadas.,Únicamente de edificios residenciales.,Exclusivamente de transportes estatales.,A,"El artículo 13.2 establece: «la accesibilidad espacial de las instalaciones, edificios y servicios públicos».","La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-186,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,4,literal_con_hueco,seleccionar_correcta,El artículo 13.2 garantiza la accesibilidad:,Exclusivamente de transportes estatales.,"Espacial de instalaciones, edificios y servicios públicos.",Únicamente de edificios residenciales.,Solo digital de páginas privadas.,B,"La formulación correcta se apoya en el inciso: «la accesibilidad espacial de las instalaciones, edificios y servicios públicos».","La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-187,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","La Generalitat garantizará la accesibilidad espacial de instalaciones, edificios y servicios públicos.",Las familias con personas dependientes o miembros con discapacidad que exija cuidados especiales tienen derecho a una ayuda.,La Generalitat limitará la accesibilidad a los edificios residenciales privados.,La ayuda de la Generalitat se reconocerá en la forma que determine la Ley.,C,"La opción incorrecta altera la regla «la accesibilidad espacial de las instalaciones, edificios y servicios públicos».","La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",tres_afirmaciones_completas_válidas_y_una_alterada,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-188,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,2,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 13 del Estatuto se establece que la Generalitat garantizará la accesibilidad espacial de instalaciones, edificios y servicios públicos?",Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 13, apartado 2.","La Generalitat procurará a las personas afectadas de discapacidad su integración por medio de una política de igualdad de oportunidades, mediante medidas de acción positiva, y garantizará la accesibilidad espacial de las instalaciones, edificios y servicios públicos.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-189,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,3,3,ayuda_familiar,seleccionar_correcta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué familias tienen derecho a una ayuda de la Generalitat?",Personas dependientes o miembros con discapacidad que exija cuidados especiales.,Únicamente personas trabajadoras por cuenta propia.,Solo menores sin ninguna dependencia.,Exclusivamente cargos públicos jubilados.,A,El artículo 13.3 establece: «personas mayores o menores dependientes ... discapacidad que exija cuidados especiales».,"Las familias que incluyan personas mayores o menores dependientes, o que alguno de sus miembros esté afectado por discapacidad que exija cuidados especiales, tienen derecho a una ayuda de la Generalitat, en la forma que determine la Ley.",pregunta_directa_con_sustitución_controlada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-190,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,3,4,literal_con_hueco,seleccionar_correcta,El artículo 13.3 reconoce ayuda a familias que incluyan:,Exclusivamente cargos públicos jubilados.,Personas dependientes o miembros con discapacidad que exija cuidados especiales.,Solo menores sin ninguna dependencia.,Únicamente personas trabajadoras por cuenta propia.,B,La formulación correcta se apoya en el inciso: «personas mayores o menores dependientes ... discapacidad que exija cuidados especiales».,"Las familias que incluyan personas mayores o menores dependientes, o que alguno de sus miembros esté afectado por discapacidad que exija cuidados especiales, tienen derecho a una ayuda de la Generalitat, en la forma que determine la Ley.",recuperación_literal_o_conceptual,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-191,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,3,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Las familias con personas dependientes o miembros con discapacidad que exija cuidados especiales tienen derecho a una ayuda.,La ayuda de la Generalitat se reconocerá en la forma que determine la Ley.,La ayuda se reserva exclusivamente a familias de cargos públicos jubilados.,La Generalitat garantizará el uso de la lengua de signos propia de los sordos.,C,La opción incorrecta altera la regla «personas mayores o menores dependientes ... discapacidad que exija cuidados especiales».,"Las familias que incluyan personas mayores o menores dependientes, o que alguno de sus miembros esté afectado por discapacidad que exija cuidados especiales, tienen derecho a una ayuda de la Generalitat, en la forma que determine la Ley.",tres_afirmaciones_completas_válidas_y_una_alterada,7,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-192,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,3,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 13 del Estatuto se establece que las familias con personas dependientes o miembros con discapacidad que exija cuidados especiales tienen derecho a una ayuda?,Apartado 1.,Apartado 2.,Apartado 4.,Apartado 3.,D,"La regla se encuentra en el artículo 13, apartado 3.","Las familias que incluyan personas mayores o menores dependientes, o que alguno de sus miembros esté afectado por discapacidad que exija cuidados especiales, tienen derecho a una ayuda de la Generalitat, en la forma que determine la Ley.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-193,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,3,2,instrumento_normativo,seleccionar_correcta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, ¿cómo se determinará la ayuda familiar prevista en el artículo 13.3?",En la forma que determine la Ley.,Sin regulación legal alguna.,Por decisión judicial en todo caso.,Exclusivamente mediante decreto estatal.,A,El artículo 13.3 establece: «en la forma que determine la Ley».,"Las familias que incluyan personas mayores o menores dependientes, o que alguno de sus miembros esté afectado por discapacidad que exija cuidados especiales, tienen derecho a una ayuda de la Generalitat, en la forma que determine la Ley.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-194,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,3,3,instrumento_normativo,seleccionar_correcta,La ayuda de la Generalitat se concederá:,Exclusivamente mediante decreto estatal.,En la forma que determine la Ley.,Por decisión judicial en todo caso.,Sin regulación legal alguna.,B,La formulación correcta se apoya en el inciso: «en la forma que determine la Ley».,"Las familias que incluyan personas mayores o menores dependientes, o que alguno de sus miembros esté afectado por discapacidad que exija cuidados especiales, tienen derecho a una ayuda de la Generalitat, en la forma que determine la Ley.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-195,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,3,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La ayuda de la Generalitat se reconocerá en la forma que determine la Ley.,La Generalitat garantizará el uso de la lengua de signos propia de los sordos.,La ayuda se concederá sin regulación legal y de forma automática en todos los casos.,Toda persona afectada de discapacidad tiene derecho a las prestaciones públicas necesarias.,C,La opción incorrecta altera la regla «en la forma que determine la Ley».,"Las familias que incluyan personas mayores o menores dependientes, o que alguno de sus miembros esté afectado por discapacidad que exija cuidados especiales, tienen derecho a una ayuda de la Generalitat, en la forma que determine la Ley.",tres_afirmaciones_completas_válidas_y_una_alterada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-196,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,3,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 13 del Estatuto se establece que la ayuda de la Generalitat se reconocerá en la forma que determine la Ley?,Apartado 1.,Apartado 2.,Apartado 4.,Apartado 3.,D,"La regla se encuentra en el artículo 13, apartado 3.","Las familias que incluyan personas mayores o menores dependientes, o que alguno de sus miembros esté afectado por discapacidad que exija cuidados especiales, tienen derecho a una ayuda de la Generalitat, en la forma que determine la Ley.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-197,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,4,2,derecho_lingüístico,seleccionar_correcta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué lengua garantizará la Generalitat?",La lengua de signos propia de los sordos.,Una lengua de signos única de carácter estatal exclusivamente.,El sistema braille como lengua oficial.,Cualquier código privado de comunicación.,A,El artículo 13.4 establece: «el uso de la lengua de signos propia de los sordos».,"La Generalitat garantizará el uso de la lengua de signos propia de los sordos, que deberá ser objeto de enseñanza, protección y respeto.",pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-198,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,4,3,literal_con_hueco,seleccionar_correcta,El artículo 13.4 garantiza el uso de:,Cualquier código privado de comunicación.,La lengua de signos propia de los sordos.,El sistema braille como lengua oficial.,Una lengua de signos única de carácter estatal exclusivamente.,B,La formulación correcta se apoya en el inciso: «el uso de la lengua de signos propia de los sordos».,"La Generalitat garantizará el uso de la lengua de signos propia de los sordos, que deberá ser objeto de enseñanza, protección y respeto.",recuperación_literal_o_conceptual,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-199,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,4,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 13 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La Generalitat garantizará el uso de la lengua de signos propia de los sordos.,Toda persona afectada de discapacidad tiene derecho a las prestaciones públicas necesarias.,La Generalitat prohíbe el uso de la lengua de signos propia de los sordos.,Las prestaciones públicas deben asegurar la autonomía personal de la persona con discapacidad.,C,La opción incorrecta altera la regla «el uso de la lengua de signos propia de los sordos».,"La Generalitat garantizará el uso de la lengua de signos propia de los sordos, que deberá ser objeto de enseñanza, protección y respeto.",tres_afirmaciones_completas_válidas_y_una_alterada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-200,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,13,4,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 13 del Estatuto se establece que la Generalitat garantizará el uso de la lengua de signos propia de los sordos?,Apartado 1.,Apartado 2.,Apartado 3.,Apartado 4.,D,"La regla se encuentra en el artículo 13, apartado 4.","La Generalitat garantizará el uso de la lengua de signos propia de los sordos, que deberá ser objeto de enseñanza, protección y respeto.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-201,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,2,sujeto_órgano,seleccionar_correcta,"Según el artículo 14 del Estatuto de Autonomía de la Comunitat Valenciana, ¿quién debe velar por los derechos y necesidades previstos en el artículo 14?",Los poderes públicos.,Exclusivamente las entidades privadas.,Solo los ayuntamientos afectados.,Únicamente la Administración del Estado.,A,El artículo 14.único establece: «Los poderes públicos velarán».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-202,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,literal_con_hueco,seleccionar_correcta,La obligación del artículo 14 corresponde a:,Únicamente la Administración del Estado.,Los poderes públicos.,Solo los ayuntamientos afectados.,Exclusivamente las entidades privadas.,B,La formulación correcta se apoya en el inciso: «Los poderes públicos velarán».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-203,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 14 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Los poderes públicos deben velar por los derechos y necesidades de las personas afectadas.,Las personas que hayan sufrido daños causados por catástrofes son objeto de protección.,Las entidades privadas son las únicas obligadas a proteger a las personas afectadas.,El artículo 14 contempla catástrofes naturales y sobrevenidas.,C,La opción incorrecta altera la regla «Los poderes públicos velarán».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,tres_afirmaciones_completas_válidas_y_una_alterada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-204,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título II del Estatuto se establece que los poderes públicos deben velar por los derechos y necesidades de las personas afectadas?,Artículo 13.,Artículo 15.,Artículo 12.,Artículo 14.,D,"La regla se encuentra en el artículo 14, apartado único.",Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-205,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,2,sujeto_protegido,seleccionar_correcta,"Según el artículo 14 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué personas son objeto de protección?",Daños causados por catástrofes.,Únicamente pérdidas empresariales ordinarias.,Sanciones administrativas firmes.,Conflictos contractuales privados.,A,El artículo 14.único establece: «personas que hayan sufrido daños causados por catástrofes».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-206,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,literal_con_hueco,seleccionar_correcta,El artículo 14 protege a quienes hayan sufrido:,Conflictos contractuales privados.,Daños causados por catástrofes.,Sanciones administrativas firmes.,Únicamente pérdidas empresariales ordinarias.,B,La formulación correcta se apoya en el inciso: «personas que hayan sufrido daños causados por catástrofes».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-207,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 14 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Las personas que hayan sufrido daños causados por catástrofes son objeto de protección.,El artículo 14 contempla catástrofes naturales y sobrevenidas.,El artículo 14 se refiere únicamente a pérdidas empresariales ordinarias.,Los poderes públicos deben velar por los derechos y necesidades de las personas afectadas.,C,La opción incorrecta altera la regla «personas que hayan sufrido daños causados por catástrofes».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,tres_afirmaciones_completas_válidas_y_una_alterada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-208,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título II del Estatuto se establece que las personas que hayan sufrido daños causados por catástrofes son objeto de protección?,Artículo 13.,Artículo 15.,Artículo 12.,Artículo 14.,D,"La regla se encuentra en el artículo 14, apartado único.",Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
